FAB,LOT_ID,LOT_TYPE,PRODUCT,START_TIME,LOT_SIZE,DUE_DATE,PRIORITY
SIMTECH,LOT_62,Y,PRO_15,18/11/2021 00:00:00,10,21/11/2021 00:00:00,0
SIMTECH,LOT_63,Y,PRO_15,18/11/2021 00:00:00,10,21/11/2021 00:00:00,0
SIMTECH,LOT_64,Y,PRO_15,18/11/2021 00:00:00,10,21/11/2021 00:00:00,0
SIMTECH,LOT_65,Y,PRO_15,18/11/2021 00:00:00,10,21/11/2021 00:00:00,0
SIMTECH,LOT_66,Y,PRO_15,18/11/2021 00:00:00,10,21/11/2021 00:00:00,0
SIMTECH,LOT_67,Y,PRO_15,18/11/2021 00:00:00,10,21/11/2021 00:00:00,0
SIMTECH,LOT_68,Y,PRO_15,18/11/2021 00:00:00,10,21/11/2021 00:00:00,0
SIMTECH,LOT_69,Y,PRO_15,18/11/2021 00:00:00,10,21/11/2021 00:00:00,0
SIMTECH,LOT_70,Y,PRO_15,18/11/2021 00:00:00,10,21/11/2021 00:00:00,0
SIMTECH,LOT_71,Y,PRO_15,18/11/2021 00:00:00,10,21/11/2021 00:00:00,0
SIMTECH,LOT_72,Y,PRO_15,18/11/2021 00:00:00,10,21/11/2021 00:00:00,0
SIMTECH,LOT_73,Y,PRO_15,18/11/2021 00:00:00,10,21/11/2021 00:00:00,0
SIMTECH,LOT_74,Y,PRO_15,18/11/2021 00:00:00,10,21/11/2021 00:00:00,0
SIMTECH,LOT_75,Y,PRO_15,18/11/2021 00:00:00,10,21/11/2021 00:00:00,0
SIMTECH,LOT_76,Y,PRO_15,18/11/2021 00:00:00,10,21/11/2021 00:00:00,0
SIMTECH,LOT_77,Y,PRO_15,18/11/2021 00:00:00,10,21/11/2021 00:00:00,0
SIMTECH,LOT_78,Y,PRO_15,18/11/2021 00:00:00,10,21/11/2021 00:00:00,0
SIMTECH,LOT_79,Y,PRO_15,18/11/2021 00:00:00,10,21/11/2021 00:00:00,0
SIMTECH,LOT_80,Y,PRO_15,18/11/2021 00:00:00,10,21/11/2021 00:00:00,0
