EQPT_ID,OPERATING_MODE,CHAMBER_KEY,THP_FACTOR
EQ_WAFER_405,*,110100000000000000,100
EQ_WAFER_405,*,110010000000000000,100
EQ_WAFER_405,*,110000000000000000,100
EQ_WAFER_405,*,101110000000000000,100
EQ_WAFER_405,*,101100000000000000,100
EQ_WAFER_405,*,101010000000000000,100
EQ_WAFER_405,*,101000000000000000,100
EQ_WAFER_405,*,100110000000000000,100
EQ_WAFER_405,*,100100000000000000,100
EQ_WAFER_405,*,100010000000000000,100
EQ_WAFER_405,*,100000000000000000,100
EQ_WAFER_405,*,11110000000000000,100
EQ_WAFER_405,*,11100000000000000,100
EQ_WAFER_405,*,11010000000000000,100
EQ_WAFER_405,*,11000000000000000,100
EQ_WAFER_405,*,10110000000000000,100
EQ_WAFER_405,*,10100000000000000,100
EQ_WAFER_405,*,10010000000000000,100
EQ_WAFER_405,*,10000000000000000,100
EQ_WAFER_405,*,1110000000000000,100
EQ_WAFER_405,*,1100000000000000,100
EQ_WAFER_405,*,1010000000000000,100
EQ_WAFER_405,*,1000000000000000,100
EQ_WAFER_405,*,110000000000000,100
EQ_WAFER_405,*,100000000000000,100
EQ_WAFER_405,*,10000000000000,100
EQ_WAFER_441,*,111110000000000000,100
EQ_WAFER_441,*,111100000000000000,100
EQ_WAFER_441,*,111010000000000000,100
EQ_WAFER_441,*,111000000000000000,100
EQ_WAFER_441,*,110110000000000000,100
EQ_WAFER_441,*,110100000000000000,100
EQ_WAFER_441,*,110010000000000000,100
EQ_WAFER_441,*,110000000000000000,100
EQ_WAFER_441,*,101110000000000000,100
EQ_WAFER_441,*,101100000000000000,100
EQ_WAFER_441,*,101010000000000000,100
EQ_WAFER_441,*,101000000000000000,100
EQ_WAFER_441,*,100110000000000000,100
EQ_WAFER_441,*,100100000000000000,100
EQ_WAFER_441,*,100010000000000000,100
EQ_WAFER_441,*,100000000000000000,100
EQ_WAFER_441,*,11110000000000000,100
EQ_WAFER_441,*,11100000000000000,100
EQ_WAFER_441,*,11010000000000000,100
EQ_WAFER_441,*,11000000000000000,100
EQ_WAFER_441,*,10110000000000000,100
EQ_WAFER_441,*,10100000000000000,100
EQ_WAFER_441,*,10010000000000000,100
EQ_WAFER_441,*,10000000000000000,100
EQ_WAFER_441,*,1110000000000000,100
EQ_WAFER_441,*,1100000000000000,100
EQ_WAFER_441,*,1010000000000000,100
EQ_WAFER_441,*,1000000000000000,100
EQ_WAFER_441,*,110000000000000,100
EQ_WAFER_441,*,100000000000000,100
EQ_WAFER_441,*,10000000000000,100
EQ_WAFER_440,*,110000000000000000,100
EQ_WAFER_440,*,100000000000000000,100
EQ_WAFER_440,*,10000000000000000,100
EQ_WAFER_435,*,110000000000000000,100
EQ_WAFER_435,*,100000000000000000,75
EQ_WAFER_435,*,10000000000000000,75
EQ_WAFER_270,*,110000000000000000,100
EQ_WAFER_270,*,100000000000000000,50
EQ_WAFER_270,*,10000000000000000,50
EQ_WAFER_265,*,110000000000000000,100
EQ_WAFER_265,*,100000000000000000,50
EQ_WAFER_265,*,10000000000000000,50
EQ_WAFER_372,*,110000000000000000,100
EQ_WAFER_372,*,100000000000000000,50
EQ_WAFER_372,*,10000000000000000,50
EQ_WAFER_371,REC_WAFER_88,110000000000000000,100
EQ_WAFER_371,REC_WAFER_88,100000000000000000,50
EQ_WAFER_371,REC_WAFER_88,10000000000000000,50
EQ_WAFER_371,REC_WAFER_85,110000000000000000,100
EQ_WAFER_371,REC_WAFER_85,100000000000000000,50
EQ_WAFER_371,REC_WAFER_85,10000000000000000,50
EQ_WAFER_371,REC_WAFER_68,110000000000000000,100
EQ_WAFER_371,REC_WAFER_68,100000000000000000,50
EQ_WAFER_371,REC_WAFER_68,10000000000000000,50
EQ_WAFER_371,REC_WAFER_65,110000000000000000,100
EQ_WAFER_371,REC_WAFER_65,100000000000000000,50
EQ_WAFER_371,REC_WAFER_65,10000000000000000,50
EQ_WAFER_371,REC_WAFER_62,110000000000000000,100
EQ_WAFER_371,REC_WAFER_62,100000000000000000,50
EQ_WAFER_371,REC_WAFER_62,10000000000000000,50
EQ_WAFER_371,*,110000000000000000,100
EQ_WAFER_371,*,100000000000000000,50
EQ_WAFER_371,*,10000000000000000,50
EQ_WAFER_370,REC_WAFER_91,110000000000000000,100
EQ_WAFER_370,REC_WAFER_91,100000000000000000,50
EQ_WAFER_370,REC_WAFER_91,10000000000000000,50
EQ_WAFER_370,REC_WAFER_85,110000000000000000,100
EQ_WAFER_370,REC_WAFER_85,100000000000000000,50
EQ_WAFER_370,REC_WAFER_85,10000000000000000,50
EQ_WAFER_370,REC_WAFER_68,110000000000000000,100
EQ_WAFER_370,REC_WAFER_68,100000000000000000,50
EQ_WAFER_370,REC_WAFER_68,10000000000000000,50
EQ_WAFER_370,REC_WAFER_65,110000000000000000,100
EQ_WAFER_370,REC_WAFER_65,100000000000000000,50
EQ_WAFER_370,REC_WAFER_65,10000000000000000,50
EQ_WAFER_370,REC_WAFER_62,110000000000000000,100
EQ_WAFER_370,REC_WAFER_62,100000000000000000,50
EQ_WAFER_370,REC_WAFER_62,10000000000000000,50
EQ_WAFER_370,*,110000000000000000,100
EQ_WAFER_370,*,100000000000000000,50
EQ_WAFER_370,*,10000000000000000,50
EQ_WAFER_369,REC_WAFER_85,110000000000000000,100
EQ_WAFER_369,REC_WAFER_85,100000000000000000,50
EQ_WAFER_369,REC_WAFER_85,10000000000000000,50
EQ_WAFER_369,REC_WAFER_65,110000000000000000,100
EQ_WAFER_369,REC_WAFER_65,100000000000000000,50
EQ_WAFER_369,REC_WAFER_65,10000000000000000,50
EQ_WAFER_369,*,110000000000000000,100
EQ_WAFER_369,*,100000000000000000,50
EQ_WAFER_369,*,10000000000000000,50
EQ_WAFER_368,REC_WAFER_91,110000000000000000,100
EQ_WAFER_368,REC_WAFER_91,100000000000000000,50
EQ_WAFER_368,REC_WAFER_91,10000000000000000,50
EQ_WAFER_368,REC_WAFER_88,110000000000000000,100
EQ_WAFER_368,REC_WAFER_88,100000000000000000,50
EQ_WAFER_368,REC_WAFER_88,10000000000000000,50
EQ_WAFER_368,REC_WAFER_85,110000000000000000,100
EQ_WAFER_368,REC_WAFER_85,100000000000000000,50
EQ_WAFER_368,REC_WAFER_85,10000000000000000,50
EQ_WAFER_368,REC_WAFER_68,110000000000000000,100
EQ_WAFER_368,REC_WAFER_68,100000000000000000,50
EQ_WAFER_368,REC_WAFER_68,10000000000000000,50
EQ_WAFER_368,REC_WAFER_65,110000000000000000,100
EQ_WAFER_368,REC_WAFER_65,100000000000000000,50
EQ_WAFER_368,REC_WAFER_65,10000000000000000,50
EQ_WAFER_368,REC_WAFER_62,110000000000000000,100
EQ_WAFER_368,REC_WAFER_62,100000000000000000,50
EQ_WAFER_368,REC_WAFER_62,10000000000000000,50
EQ_WAFER_368,*,110000000000000000,100
EQ_WAFER_368,*,100000000000000000,50
EQ_WAFER_368,*,10000000000000000,50
EQ_WAFER_116,REC_WAFER_607,110000000000000000,100
EQ_WAFER_116,REC_WAFER_607,100000000000000000,50
EQ_WAFER_116,REC_WAFER_607,10000000000000000,50
EQ_WAFER_116,REC_WAFER_589,110000000000000000,100
EQ_WAFER_116,REC_WAFER_589,100000000000000000,50
EQ_WAFER_116,REC_WAFER_589,10000000000000000,50
EQ_WAFER_116,*,111000000000000000,100
EQ_WAFER_116,*,110000000000000000,67
EQ_WAFER_116,*,101000000000000000,67
EQ_WAFER_116,*,11000000000000000,67
EQ_WAFER_116,*,100000000000000000,33
EQ_WAFER_116,*,10000000000000000,33
EQ_WAFER_116,*,1000000000000000,33
EQ_WAFER_115,REC_WAFER_607,111000000000000000,100
EQ_WAFER_115,REC_WAFER_607,110000000000000000,67
EQ_WAFER_115,REC_WAFER_607,101000000000000000,67
EQ_WAFER_115,REC_WAFER_607,11000000000000000,67
EQ_WAFER_115,REC_WAFER_607,100000000000000000,33
EQ_WAFER_115,REC_WAFER_607,10000000000000000,33
EQ_WAFER_115,REC_WAFER_607,1000000000000000,33
EQ_WAFER_115,REC_WAFER_595,111000000000000000,100
EQ_WAFER_115,REC_WAFER_595,110000000000000000,67
EQ_WAFER_115,REC_WAFER_595,101000000000000000,67
EQ_WAFER_115,REC_WAFER_595,11000000000000000,67
EQ_WAFER_115,REC_WAFER_595,100000000000000000,33
EQ_WAFER_115,REC_WAFER_595,10000000000000000,33
EQ_WAFER_115,REC_WAFER_595,1000000000000000,33
EQ_WAFER_115,REC_WAFER_589,111000000000000000,100
EQ_WAFER_115,REC_WAFER_589,110000000000000000,67
EQ_WAFER_115,REC_WAFER_589,101000000000000000,67
EQ_WAFER_115,REC_WAFER_589,11000000000000000,67
EQ_WAFER_115,REC_WAFER_589,100000000000000000,33
EQ_WAFER_115,REC_WAFER_589,10000000000000000,33
EQ_WAFER_115,REC_WAFER_589,1000000000000000,33
EQ_WAFER_115,*,111000000000000000,100
EQ_WAFER_115,*,110000000000000000,67
EQ_WAFER_115,*,101000000000000000,67
EQ_WAFER_115,*,11000000000000000,67
EQ_WAFER_115,*,100000000000000000,33
EQ_WAFER_115,*,10000000000000000,33
EQ_WAFER_115,*,1000000000000000,33
EQ_WAFER_114,REC_WAFER_613,111000000000000000,100
EQ_WAFER_114,REC_WAFER_613,110000000000000000,67
EQ_WAFER_114,REC_WAFER_613,101000000000000000,67
EQ_WAFER_114,REC_WAFER_613,11000000000000000,67
EQ_WAFER_114,REC_WAFER_613,100000000000000000,33
EQ_WAFER_114,REC_WAFER_613,10000000000000000,33
EQ_WAFER_114,REC_WAFER_613,1000000000000000,33
EQ_WAFER_114,REC_WAFER_607,111000000000000000,100
EQ_WAFER_114,REC_WAFER_607,110000000000000000,67
EQ_WAFER_114,REC_WAFER_607,101000000000000000,67
EQ_WAFER_114,REC_WAFER_607,11000000000000000,67
EQ_WAFER_114,REC_WAFER_607,100000000000000000,33
EQ_WAFER_114,REC_WAFER_607,10000000000000000,33
EQ_WAFER_114,REC_WAFER_607,1000000000000000,33
EQ_WAFER_114,REC_WAFER_601,111000000000000000,100
EQ_WAFER_114,REC_WAFER_601,110000000000000000,67
EQ_WAFER_114,REC_WAFER_601,101000000000000000,67
EQ_WAFER_114,REC_WAFER_601,11000000000000000,67
EQ_WAFER_114,REC_WAFER_601,100000000000000000,33
EQ_WAFER_114,REC_WAFER_601,10000000000000000,33
EQ_WAFER_114,REC_WAFER_601,1000000000000000,33
EQ_WAFER_114,REC_WAFER_595,111000000000000000,100
EQ_WAFER_114,REC_WAFER_595,110000000000000000,67
EQ_WAFER_114,REC_WAFER_595,101000000000000000,67
EQ_WAFER_114,REC_WAFER_595,11000000000000000,67
EQ_WAFER_114,REC_WAFER_595,100000000000000000,33
EQ_WAFER_114,REC_WAFER_595,10000000000000000,33
EQ_WAFER_114,REC_WAFER_595,1000000000000000,33
EQ_WAFER_114,REC_WAFER_589,111000000000000000,100
EQ_WAFER_114,REC_WAFER_589,110000000000000000,67
EQ_WAFER_114,REC_WAFER_589,101000000000000000,67
EQ_WAFER_114,REC_WAFER_589,11000000000000000,67
EQ_WAFER_114,REC_WAFER_589,100000000000000000,33
EQ_WAFER_114,REC_WAFER_589,10000000000000000,33
EQ_WAFER_114,REC_WAFER_589,1000000000000000,33
EQ_WAFER_114,*,111000000000000000,100
EQ_WAFER_114,*,110000000000000000,67
EQ_WAFER_114,*,101000000000000000,67
EQ_WAFER_114,*,11000000000000000,67
EQ_WAFER_114,*,100000000000000000,33
EQ_WAFER_114,*,10000000000000000,33
EQ_WAFER_114,*,1000000000000000,33
EQ_WAFER_113,REC_WAFER_613,111000000000000000,100
EQ_WAFER_113,REC_WAFER_613,110000000000000000,67
EQ_WAFER_113,REC_WAFER_613,101000000000000000,67
EQ_WAFER_113,REC_WAFER_613,11000000000000000,67
EQ_WAFER_113,REC_WAFER_613,100000000000000000,33
EQ_WAFER_113,REC_WAFER_613,10000000000000000,33
EQ_WAFER_113,REC_WAFER_613,1000000000000000,33
EQ_WAFER_113,REC_WAFER_601,111000000000000000,100
EQ_WAFER_113,REC_WAFER_601,110000000000000000,67
EQ_WAFER_113,REC_WAFER_601,101000000000000000,67
EQ_WAFER_113,REC_WAFER_601,11000000000000000,67
EQ_WAFER_113,REC_WAFER_601,100000000000000000,33
EQ_WAFER_113,REC_WAFER_601,10000000000000000,33
EQ_WAFER_113,REC_WAFER_601,1000000000000000,33
EQ_WAFER_113,REC_WAFER_595,111000000000000000,100
EQ_WAFER_113,REC_WAFER_595,110000000000000000,67
EQ_WAFER_113,REC_WAFER_595,101000000000000000,67
EQ_WAFER_113,REC_WAFER_595,11000000000000000,67
EQ_WAFER_113,REC_WAFER_595,100000000000000000,33
EQ_WAFER_113,REC_WAFER_595,10000000000000000,33
EQ_WAFER_113,REC_WAFER_595,1000000000000000,33
EQ_WAFER_113,REC_WAFER_589,111000000000000000,100
EQ_WAFER_113,REC_WAFER_589,110000000000000000,67
EQ_WAFER_113,REC_WAFER_589,101000000000000000,67
EQ_WAFER_113,REC_WAFER_589,11000000000000000,67
EQ_WAFER_113,REC_WAFER_589,100000000000000000,33
EQ_WAFER_113,REC_WAFER_589,10000000000000000,33
EQ_WAFER_113,REC_WAFER_589,1000000000000000,33
EQ_WAFER_113,*,111000000000000000,100
EQ_WAFER_113,*,110000000000000000,67
EQ_WAFER_113,*,101000000000000000,67
EQ_WAFER_113,*,11000000000000000,67
EQ_WAFER_113,*,100000000000000000,33
EQ_WAFER_113,*,10000000000000000,33
EQ_WAFER_113,*,1000000000000000,33
EQ_WAFER_618,*,111100000000000000,100
EQ_WAFER_618,*,110100000000000000,67
EQ_WAFER_618,*,101100000000000000,67
EQ_WAFER_618,*,11100000000000000,67
EQ_WAFER_618,*,100100000000000000,33
EQ_WAFER_618,*,10100000000000000,33
EQ_WAFER_618,*,1100000000000000,33
EQ_WAFER_617,*,111111000000000000,100
EQ_WAFER_617,*,111101000000000000,80
EQ_WAFER_617,*,111011000000000000,80
EQ_WAFER_617,*,110111000000000000,80
EQ_WAFER_617,*,101111000000000000,80
EQ_WAFER_617,*,11111000000000000,80
EQ_WAFER_617,*,111001000000000000,60
EQ_WAFER_617,*,110101000000000000,60
EQ_WAFER_617,*,110011000000000000,60
EQ_WAFER_617,*,101101000000000000,60
EQ_WAFER_617,*,101011000000000000,60
EQ_WAFER_617,*,100111000000000000,60
EQ_WAFER_617,*,11101000000000000,60
EQ_WAFER_617,*,11011000000000000,60
EQ_WAFER_617,*,10111000000000000,60
EQ_WAFER_617,*,1111000000000000,60
EQ_WAFER_617,*,110001000000000000,40
EQ_WAFER_617,*,101001000000000000,40
EQ_WAFER_617,*,100101000000000000,40
EQ_WAFER_617,*,100011000000000000,40
EQ_WAFER_617,*,11001000000000000,40
EQ_WAFER_617,*,10101000000000000,40
EQ_WAFER_617,*,10011000000000000,40
EQ_WAFER_617,*,1101000000000000,40
EQ_WAFER_617,*,1011000000000000,40
EQ_WAFER_617,*,111000000000000,40
EQ_WAFER_617,*,100001000000000000,20
EQ_WAFER_617,*,10001000000000000,20
EQ_WAFER_617,*,1001000000000000,20
EQ_WAFER_617,*,101000000000000,20
EQ_WAFER_617,*,11000000000000,20
EQ_WAFER_616,*,111111000000000000,100
EQ_WAFER_616,*,111101000000000000,80
EQ_WAFER_616,*,111011000000000000,80
EQ_WAFER_616,*,110111000000000000,80
EQ_WAFER_616,*,101111000000000000,80
EQ_WAFER_616,*,11111000000000000,80
EQ_WAFER_616,*,111001000000000000,60
EQ_WAFER_616,*,110101000000000000,60
EQ_WAFER_616,*,110011000000000000,60
EQ_WAFER_616,*,101101000000000000,60
EQ_WAFER_616,*,101011000000000000,60
EQ_WAFER_616,*,100111000000000000,60
EQ_WAFER_616,*,11101000000000000,60
EQ_WAFER_616,*,11011000000000000,60
EQ_WAFER_616,*,10111000000000000,60
EQ_WAFER_616,*,1111000000000000,60
EQ_WAFER_616,*,110001000000000000,40
EQ_WAFER_616,*,101001000000000000,40
EQ_WAFER_616,*,100101000000000000,40
EQ_WAFER_616,*,100011000000000000,40
EQ_WAFER_616,*,11001000000000000,40
EQ_WAFER_616,*,10101000000000000,40
EQ_WAFER_616,*,10011000000000000,40
EQ_WAFER_616,*,1101000000000000,40
EQ_WAFER_616,*,1011000000000000,40
EQ_WAFER_616,*,111000000000000,40
EQ_WAFER_616,*,100001000000000000,20
EQ_WAFER_616,*,10001000000000000,20
EQ_WAFER_616,*,1001000000000000,20
EQ_WAFER_616,*,101000000000000,20
EQ_WAFER_616,*,11000000000000,20
EQ_WAFER_615,*,111110000000000000,100
EQ_WAFER_615,*,111010000000000000,75
EQ_WAFER_615,*,110110000000000000,75
EQ_WAFER_615,*,101110000000000000,75
EQ_WAFER_615,*,11110000000000000,75
EQ_WAFER_615,*,110010000000000000,50
EQ_WAFER_615,*,101010000000000000,50
EQ_WAFER_615,*,100110000000000000,50
EQ_WAFER_615,*,11010000000000000,50
EQ_WAFER_615,*,10110000000000000,50
EQ_WAFER_615,*,1110000000000000,50
EQ_WAFER_615,*,110000000000000,50
EQ_WAFER_615,*,100010000000000000,25
EQ_WAFER_615,*,10010000000000000,25
EQ_WAFER_615,*,1010000000000000,25
EQ_WAFER_614,*,111111000000000000,100
EQ_WAFER_614,*,111101000000000000,80
EQ_WAFER_614,*,111011000000000000,80
EQ_WAFER_614,*,110111000000000000,80
EQ_WAFER_614,*,101111000000000000,80
EQ_WAFER_614,*,11111000000000000,80
EQ_WAFER_614,*,111001000000000000,60
EQ_WAFER_614,*,110101000000000000,60
EQ_WAFER_614,*,110011000000000000,60
EQ_WAFER_614,*,101101000000000000,60
EQ_WAFER_614,*,101011000000000000,60
EQ_WAFER_614,*,100111000000000000,60
EQ_WAFER_614,*,11101000000000000,60
EQ_WAFER_614,*,11011000000000000,60
EQ_WAFER_614,*,10111000000000000,60
EQ_WAFER_614,*,1111000000000000,60
EQ_WAFER_614,*,110001000000000000,40
EQ_WAFER_614,*,101001000000000000,40
EQ_WAFER_614,*,100101000000000000,40
EQ_WAFER_614,*,100011000000000000,40
EQ_WAFER_614,*,11001000000000000,40
EQ_WAFER_614,*,10101000000000000,40
EQ_WAFER_614,*,10011000000000000,40
EQ_WAFER_614,*,1101000000000000,40
EQ_WAFER_614,*,1011000000000000,40
EQ_WAFER_614,*,111000000000000,40
EQ_WAFER_614,*,100001000000000000,20
EQ_WAFER_614,*,10001000000000000,20
EQ_WAFER_614,*,1001000000000000,20
EQ_WAFER_614,*,101000000000000,20
EQ_WAFER_614,*,11000000000000,20
EQ_WAFER_613,*,111110000000000000,100
EQ_WAFER_613,*,111010000000000000,75
EQ_WAFER_613,*,110110000000000000,75
EQ_WAFER_613,*,101110000000000000,75
EQ_WAFER_613,*,11110000000000000,75
EQ_WAFER_613,*,110010000000000000,50
EQ_WAFER_613,*,101010000000000000,50
EQ_WAFER_613,*,100110000000000000,50
EQ_WAFER_613,*,11010000000000000,50
EQ_WAFER_613,*,10110000000000000,50
EQ_WAFER_613,*,1110000000000000,50
EQ_WAFER_613,*,110000000000000,50
EQ_WAFER_613,*,100010000000000000,25
EQ_WAFER_613,*,10010000000000000,25
EQ_WAFER_613,*,1010000000000000,25
EQ_WAFER_612,*,111111000000000000,100
EQ_WAFER_612,*,111101000000000000,80
EQ_WAFER_612,*,111011000000000000,80
EQ_WAFER_612,*,110111000000000000,80
EQ_WAFER_612,*,101111000000000000,80
EQ_WAFER_612,*,11111000000000000,80
EQ_WAFER_612,*,111001000000000000,60
EQ_WAFER_612,*,110101000000000000,60
EQ_WAFER_612,*,110011000000000000,60
EQ_WAFER_612,*,101101000000000000,60
EQ_WAFER_612,*,101011000000000000,60
EQ_WAFER_612,*,100111000000000000,60
EQ_WAFER_612,*,11101000000000000,60
EQ_WAFER_612,*,11011000000000000,60
EQ_WAFER_612,*,10111000000000000,60
EQ_WAFER_612,*,1111000000000000,60
EQ_WAFER_612,*,110001000000000000,40
EQ_WAFER_612,*,101001000000000000,40
EQ_WAFER_612,*,100101000000000000,40
EQ_WAFER_612,*,100011000000000000,40
EQ_WAFER_612,*,11001000000000000,40
EQ_WAFER_612,*,10101000000000000,40
EQ_WAFER_612,*,10011000000000000,40
EQ_WAFER_612,*,1101000000000000,40
EQ_WAFER_612,*,1011000000000000,40
EQ_WAFER_612,*,111000000000000,40
EQ_WAFER_612,*,100001000000000000,20
EQ_WAFER_612,*,10001000000000000,20
EQ_WAFER_612,*,1001000000000000,20
EQ_WAFER_612,*,101000000000000,20
EQ_WAFER_612,*,11000000000000,20
EQ_WAFER_611,*,111111000000000000,100
EQ_WAFER_611,*,111101000000000000,80
EQ_WAFER_611,*,111011000000000000,80
EQ_WAFER_611,*,110111000000000000,80
EQ_WAFER_611,*,101111000000000000,80
EQ_WAFER_611,*,11111000000000000,80
EQ_WAFER_611,*,111001000000000000,60
EQ_WAFER_611,*,110101000000000000,60
EQ_WAFER_611,*,110011000000000000,60
EQ_WAFER_611,*,101101000000000000,60
EQ_WAFER_611,*,101011000000000000,60
EQ_WAFER_611,*,100111000000000000,60
EQ_WAFER_611,*,11101000000000000,60
EQ_WAFER_611,*,11011000000000000,60
EQ_WAFER_611,*,10111000000000000,60
EQ_WAFER_611,*,1111000000000000,60
EQ_WAFER_611,*,110001000000000000,40
EQ_WAFER_611,*,101001000000000000,40
EQ_WAFER_611,*,100101000000000000,40
EQ_WAFER_611,*,100011000000000000,40
EQ_WAFER_611,*,11001000000000000,40
EQ_WAFER_611,*,10101000000000000,40
EQ_WAFER_611,*,10011000000000000,40
EQ_WAFER_611,*,1101000000000000,40
EQ_WAFER_611,*,1011000000000000,40
EQ_WAFER_611,*,111000000000000,40
EQ_WAFER_611,*,100001000000000000,20
EQ_WAFER_611,*,10001000000000000,20
EQ_WAFER_611,*,1001000000000000,20
EQ_WAFER_611,*,101000000000000,20
EQ_WAFER_611,*,11000000000000,20
EQ_WAFER_610,*,111111000000000000,100
EQ_WAFER_610,*,111101000000000000,80
EQ_WAFER_610,*,111011000000000000,80
EQ_WAFER_610,*,110111000000000000,80
EQ_WAFER_610,*,101111000000000000,80
EQ_WAFER_610,*,11111000000000000,80
