FAB,LOT_ID,LOT_TYPE,PRODUCT,START_TIME,LOT_SIZE,DUE_DATE,PRIORITY
SIMTECH,LOT_2021110033,Y,PRO_15,18/11/2021 0:00:00,25,22/11/2021 0:00:00,0
SIMTECH,LOT_2021110034,Y,PRO_15,18/11/2021 0:00:00,25,22/11/2021 0:00:00,0
SIMTECH,LOT_2021110035,Y,PRO_15,18/11/2021 0:00:00,25,22/11/2021 0:00:00,0
SIMTECH,LOT_2021110036,Y,PRO_15,18/11/2021 0:00:00,25,22/11/2021 0:00:00,0
SIMTECH,LOT_2021110037,Y,PRO_15,18/11/2021 0:00:00,25,22/11/2021 0:00:00,0
SIMTECH,LOT_2021110038,Y,PRO_15,18/11/2021 0:00:00,25,22/11/2021 0:00:00,0
SIMTECH,LOT_2021110039,Y,PRO_15,18/11/2021 0:00:00,25,22/11/2021 0:00:00,0
SIMTECH,LOT_2021110040,Y,PRO_15,18/11/2021 0:00:00,25,22/11/2021 0:00:00,0
SIMTECH,LOT_2021110041,Y,PRO_15,18/11/2021 0:00:00,25,22/11/2021 0:00:00,0
SIMTECH,LOT_2021110042,Y,PRO_15,18/11/2021 0:00:00,25,22/11/2021 0:00:00,0
SIMTECH,LOT_2021110043,Y,PRO_15,18/11/2021 0:00:00,25,22/11/2021 0:00:00,0
SIMTECH,LOT_2021110044,Y,PRO_15,18/11/2021 0:00:00,25,22/11/2021 0:00:00,0
SIMTECH,LOT_2021110045,Y,PRO_15,18/11/2021 0:00:00,25,22/11/2021 0:00:00,0
SIMTECH,LOT_2021110046,Y,PRO_14,18/11/2021 0:00:00,25,22/11/2021 0:00:00,0
SIMTECH,LOT_2021110047,Y,PRO_14,18/11/2021 0:00:00,25,22/11/2021 0:00:00,0
SIMTECH,LOT_2021110048,Y,PRO_14,18/11/2021 0:00:00,25,22/11/2021 0:00:00,0
SIMTECH,LOT_2021110049,Y,PRO_14,18/11/2021 0:00:00,25,22/11/2021 0:00:00,0
SIMTECH,LOT_2021110050,Y,PRO_14,18/11/2021 0:00:00,25,22/11/2021 0:00:00,0
SIMTECH,LOT_2021110051,Y,PRO_14,18/11/2021 0:00:00,25,22/11/2021 0:00:00,0
SIMTECH,LOT_2021110052,Y,PRO_14,18/11/2021 0:00:00,25,22/11/2021 0:00:00,0
SIMTECH,LOT_2021110053,Y,PRO_14,18/11/2021 0:00:00,25,22/11/2021 0:00:00,0
SIMTECH,LOT_2021110054,Y,PRO_14,18/11/2021 0:00:00,25,22/11/2021 0:00:00,0
SIMTECH,LOT_2021110055,Y,PRO_14,18/11/2021 0:00:00,25,22/11/2021 0:00:00,0
SIMTECH,LOT_2021110056,Y,PRO_14,18/11/2021 0:00:00,25,22/11/2021 0:00:00,0
SIMTECH,LOT_2021110057,Y,PRO_14,18/11/2021 0:00:00,25,22/11/2021 0:00:00,0
SIMTECH,LOT_2021110058,Y,PRO_14,18/11/2021 0:00:00,25,22/11/2021 0:00:00,0
SIMTECH,LOT_2021110059,Y,PRO_14,18/11/2021 0:00:00,25,22/11/2021 0:00:00,0
SIMTECH,LOT_2021110060,Y,PRO_14,18/11/2021 0:00:00,25,22/11/2021 0:00:00,0
