FAB,LOT_ID,LOT_TYPE,PRODUCT,START_TIME,LOT_SIZE,DUE_DATE,PRIORITY
SIMTECH,LOT_PRO_14_5544,P,PRO_14,15/10/2020 14:59:00,25,18/10/2020 23:03:00,0
SIMTECH,LOT_PRO_14_5545,P,PRO_14,15/10/2020 14:59:00,25,18/10/2020 23:03:00,0
SIMTECH,LOT_PRO_14_4360,P,PRO_14,22/10/2020 07:03:00,25,25/10/2020 17:06:00,0
SIMTECH,LOT_PRO_14_4361,P,PRO_14,22/10/2020 07:03:00,25,25/10/2020 17:06:00,0
SIMTECH,LOT_PRO_14_4362,P,PRO_14,22/10/2020 07:03:00,25,25/10/2020 17:06:00,0
SIMTECH,LOT_PRO_14_4363,P,PRO_14,22/10/2020 07:03:00,25,25/10/2020 17:06:00,0
SIMTECH,LOT_PRO_14_4364,P,PRO_14,22/10/2020 07:03:00,25,25/10/2020 17:06:00,0
SIMTECH,LOT_PRO_14_4365,P,PRO_14,22/10/2020 07:03:00,25,25/10/2020 17:06:00,0
SIMTECH,LOT_PRO_14_4366,P,PRO_14,22/10/2020 07:03:00,25,25/10/2020 17:06:00,0
SIMTECH,LOT_PRO_14_5760,P,PRO_14,22/10/2020 19:38:00,25,27/10/2020 16:53:00,0
SIMTECH,LOT_PRO_14_5761,P,PRO_14,22/10/2020 19:38:00,25,27/10/2020 16:53:00,0
SIMTECH,LOT_PRO_14_5762,P,PRO_14,22/10/2020 19:38:00,25,27/10/2020 16:53:00,0
SIMTECH,LOT_PRO_14_5763,P,PRO_14,22/10/2020 19:38:00,25,27/10/2020 16:53:00,0
SIMTECH,LOT_PRO_14_5764,P,PRO_14,22/10/2020 19:38:00,25,27/10/2020 16:53:00,0
SIMTECH,LOT_PRO_14_5765,P,PRO_14,22/10/2020 19:38:00,25,27/10/2020 16:53:00,0
SIMTECH,LOT_PRO_14_5766,P,PRO_14,22/10/2020 19:38:00,25,27/10/2020 16:53:00,0
SIMTECH,LOT_PRO_14_5800,P,PRO_14,11/10/2020 14:16:00,25,14/10/2020 22:48:00,0
SIMTECH,LOT_PRO_14_5801,P,PRO_14,11/10/2020 14:16:00,25,14/10/2020 22:48:00,0
SIMTECH,LOT_PRO_14_5802,P,PRO_14,11/10/2020 14:16:00,25,14/10/2020 22:48:00,0
SIMTECH,LOT_PRO_14_5803,P,PRO_14,11/10/2020 14:16:00,25,14/10/2020 22:48:00,0
SIMTECH,LOT_PRO_14_5200,P,PRO_14,11/10/2020 19:46:00,25,15/10/2020 14:20:00,0
SIMTECH,LOT_PRO_14_5201,P,PRO_14,11/10/2020 19:46:00,25,15/10/2020 14:20:00,0
SIMTECH,LOT_PRO_14_5202,P,PRO_14,11/10/2020 19:46:00,25,15/10/2020 14:20:00,0
SIMTECH,LOT_PRO_14_5203,P,PRO_14,11/10/2020 19:46:00,25,15/10/2020 14:20:00,0
SIMTECH,LOT_PRO_14_5204,P,PRO_14,11/10/2020 19:46:00,25,15/10/2020 14:20:00,0
SIMTECH,LOT_PRO_14_5205,P,PRO_14,11/10/2020 19:46:00,25,15/10/2020 14:20:00,0
SIMTECH,LOT_PRO_14_8710,P,PRO_14,11/10/2020 18:22:00,25,16/10/2020 23:09:00,0
SIMTECH,LOT_PRO_14_8711,P,PRO_14,11/10/2020 18:22:00,25,16/10/2020 23:09:00,0
SIMTECH,LOT_PRO_14_8712,P,PRO_14,11/10/2020 18:22:00,25,16/10/2020 23:09:00,0
SIMTECH,LOT_PRO_14_8713,P,PRO_14,11/10/2020 18:22:00,25,16/10/2020 23:09:00,0
SIMTECH,LOT_PRO_14_7220,P,PRO_14,13/10/2020 07:58:00,25,18/10/2020 23:02:00,0
SIMTECH,LOT_PRO_14_7221,P,PRO_14,13/10/2020 07:58:00,25,18/10/2020 23:02:00,0
SIMTECH,LOT_PRO_14_7222,P,PRO_14,13/10/2020 07:58:00,25,18/10/2020 23:02:00,0
SIMTECH,LOT_PRO_14_7223,P,PRO_14,13/10/2020 07:58:00,25,18/10/2020 23:02:00,0
SIMTECH,LOT_PRO_14_7224,P,PRO_14,13/10/2020 07:58:00,25,18/10/2020 23:02:00,0
SIMTECH,LOT_PRO_14_4720,P,PRO_14,27/10/2020 10:04:00,25,30/10/2020 23:03:00,0
SIMTECH,LOT_PRO_14_4721,P,PRO_14,27/10/2020 10:04:00,25,30/10/2020 23:03:00,0
SIMTECH,LOT_PRO_14_4722,P,PRO_14,27/10/2020 10:04:00,25,30/10/2020 23:03:00,0
SIMTECH,LOT_PRO_14_4723,P,PRO_14,27/10/2020 10:04:00,25,30/10/2020 23:03:00,0
SIMTECH,LOT_PRO_14_4724,P,PRO_14,27/10/2020 10:04:00,25,30/10/2020 23:03:00,0
SIMTECH,LOT_PRO_14_1960,P,PRO_14,09/10/2020 21:31:00,25,14/10/2020 14:35:00,0
SIMTECH,LOT_PRO_14_1961,P,PRO_14,09/10/2020 21:31:00,25,14/10/2020 14:35:00,0
SIMTECH,LOT_PRO_14_6600,P,PRO_14,04/10/2020 22:01:00,25,10/10/2020 17:22:00,0
SIMTECH,LOT_PRO_14_6601,P,PRO_14,04/10/2020 22:01:00,25,10/10/2020 17:22:00,0
SIMTECH,LOT_PRO_14_6602,P,PRO_14,04/10/2020 22:01:00,25,10/10/2020 17:22:00,0
SIMTECH,LOT_PRO_14_6603,P,PRO_14,04/10/2020 22:01:00,25,10/10/2020 17:22:00,0
SIMTECH,LOT_PRO_14_6604,P,PRO_14,04/10/2020 22:01:00,25,10/10/2020 17:22:00,0
SIMTECH,LOT_PRO_14_6605,P,PRO_14,04/10/2020 22:01:00,25,10/10/2020 17:22:00,0
SIMTECH,LOT_PRO_14_6606,P,PRO_14,04/10/2020 22:01:00,25,10/10/2020 17:22:00,0
SIMTECH,LOT_PRO_14_4420,P,PRO_14,20/10/2020 19:23:00,25,24/10/2020 23:53:00,0
SIMTECH,LOT_PRO_14_4421,P,PRO_14,20/10/2020 19:23:00,25,24/10/2020 23:53:00,0
SIMTECH,LOT_PRO_14_4422,P,PRO_14,20/10/2020 19:23:00,25,24/10/2020 23:53:00,0
SIMTECH,LOT_PRO_14_4423,P,PRO_14,20/10/2020 19:23:00,25,24/10/2020 23:53:00,0
SIMTECH,LOT_PRO_14_4424,P,PRO_14,20/10/2020 19:23:00,25,24/10/2020 23:53:00,0
SIMTECH,LOT_PRO_14_4425,P,PRO_14,20/10/2020 19:23:00,25,24/10/2020 23:53:00,0
SIMTECH,LOT_PRO_14_4426,P,PRO_14,20/10/2020 19:23:00,25,24/10/2020 23:53:00,0
SIMTECH,LOT_PRO_14_7060,P,PRO_14,23/09/2020 17:52:00,25,27/09/2020 12:42:00,0
SIMTECH,LOT_PRO_14_7061,P,PRO_14,23/09/2020 17:52:00,25,27/09/2020 12:42:00,0
SIMTECH,LOT_PRO_14_7062,P,PRO_14,23/09/2020 17:52:00,25,27/09/2020 12:42:00,0
SIMTECH,LOT_PRO_14_7063,P,PRO_14,23/09/2020 17:52:00,25,27/09/2020 12:42:00,0
SIMTECH,LOT_PRO_14_4000,P,PRO_14,24/10/2020 17:51:00,25,28/10/2020 21:46:00,0
SIMTECH,LOT_PRO_14_4001,P,PRO_14,24/10/2020 17:51:00,25,28/10/2020 21:46:00,0
SIMTECH,LOT_PRO_14_4002,P,PRO_14,24/10/2020 17:51:00,25,28/10/2020 21:46:00,0
SIMTECH,LOT_PRO_14_4003,P,PRO_14,24/10/2020 17:51:00,25,28/10/2020 21:46:00,0
SIMTECH,LOT_PRO_14_4004,P,PRO_14,24/10/2020 17:51:00,25,28/10/2020 21:46:00,0
SIMTECH,LOT_PRO_14_4005,P,PRO_14,24/10/2020 17:51:00,25,28/10/2020 21:46:00,0
SIMTECH,LOT_PRO_14_4006,P,PRO_14,24/10/2020 17:51:00,25,28/10/2020 21:46:00,0
SIMTECH,LOT_PRO_14_9900,P,PRO_14,24/10/2020 09:35:00,25,27/10/2020 22:40:00,0
SIMTECH,LOT_PRO_14_9901,P,PRO_14,24/10/2020 09:35:00,25,27/10/2020 22:40:00,0
SIMTECH,LOT_PRO_14_9902,P,PRO_14,24/10/2020 09:35:00,25,27/10/2020 22:40:00,0
SIMTECH,LOT_PRO_14_9903,P,PRO_14,24/10/2020 09:35:00,25,27/10/2020 22:40:00,0
SIMTECH,LOT_PRO_14_9904,P,PRO_14,24/10/2020 09:35:00,25,27/10/2020 22:40:00,0
SIMTECH,LOT_PRO_14_9905,P,PRO_14,24/10/2020 09:35:00,25,27/10/2020 22:40:00,0
SIMTECH,LOT_PRO_14_8420,P,PRO_14,24/09/2020 07:15:00,25,27/09/2020 21:19:00,0
SIMTECH,LOT_PRO_14_8421,P,PRO_14,24/09/2020 07:15:00,25,27/09/2020 21:19:00,0
SIMTECH,LOT_PRO_14_8422,P,PRO_14,24/09/2020 07:15:00,25,27/09/2020 21:19:00,0
SIMTECH,LOT_PRO_14_8423,P,PRO_14,24/09/2020 07:15:00,25,27/09/2020 21:19:00,0
SIMTECH,LOT_PRO_14_8424,P,PRO_14,24/09/2020 07:15:00,25,27/09/2020 21:19:00,0
SIMTECH,LOT_PRO_14_8425,P,PRO_14,24/09/2020 07:15:00,25,27/09/2020 21:19:00,0
SIMTECH,LOT_PRO_14_8426,P,PRO_14,24/09/2020 07:15:00,25,27/09/2020 21:19:00,0
SIMTECH,LOT_PRO_14_6200,P,PRO_14,24/09/2020 13:29:00,25,28/09/2020 09:02:00,0
SIMTECH,LOT_PRO_14_6201,P,PRO_14,24/09/2020 13:29:00,25,28/09/2020 09:02:00,0
SIMTECH,LOT_PRO_14_6202,P,PRO_14,24/09/2020 13:29:00,25,28/09/2020 09:02:00,0
SIMTECH,LOT_PRO_14_6203,P,PRO_14,24/09/2020 13:29:00,25,28/09/2020 09:02:00,0
SIMTECH,LOT_PRO_14_3510,P,PRO_14,06/10/2020 17:01:00,25,10/10/2020 23:48:00,0
SIMTECH,LOT_PRO_14_3511,P,PRO_14,06/10/2020 17:01:00,25,10/10/2020 23:48:00,0
SIMTECH,LOT_PRO_14_3512,P,PRO_14,06/10/2020 17:01:00,25,10/10/2020 23:48:00,0
SIMTECH,LOT_PRO_14_3513,P,PRO_14,06/10/2020 17:01:00,25,10/10/2020 23:48:00,0
SIMTECH,LOT_PRO_14_3514,P,PRO_14,06/10/2020 17:01:00,25,10/10/2020 23:48:00,0
SIMTECH,LOT_PRO_14_3515,P,PRO_14,06/10/2020 17:01:00,25,10/10/2020 23:48:00,0
SIMTECH,LOT_PRO_14_3516,P,PRO_14,06/10/2020 17:01:00,25,10/10/2020 23:48:00,0
SIMTECH,LOT_PRO_14_4800,P,PRO_14,02/10/2020 22:06:00,25,08/10/2020 16:38:00,0
SIMTECH,LOT_PRO_14_4801,P,PRO_14,02/10/2020 22:06:00,25,08/10/2020 16:38:00,0
SIMTECH,LOT_PRO_14_5730,P,PRO_14,18/10/2020 22:39:00,25,22/10/2020 21:28:00,0
SIMTECH,LOT_PRO_14_5731,P,PRO_14,18/10/2020 22:39:00,25,22/10/2020 21:28:00,0
SIMTECH,LOT_PRO_14_5732,P,PRO_14,18/10/2020 22:39:00,25,22/10/2020 21:28:00,0
SIMTECH,LOT_PRO_14_5733,P,PRO_14,18/10/2020 22:39:00,25,22/10/2020 21:28:00,0
SIMTECH,LOT_PRO_14_2760,P,PRO_14,18/10/2020 16:36:00,25,22/10/2020 18:52:00,0
SIMTECH,LOT_PRO_14_2761,P,PRO_14,18/10/2020 16:36:00,25,22/10/2020 18:52:00,0
SIMTECH,LOT_PRO_14_2762,P,PRO_14,18/10/2020 16:36:00,25,22/10/2020 18:52:00,0
SIMTECH,LOT_PRO_14_2763,P,PRO_14,18/10/2020 16:36:00,25,22/10/2020 18:52:00,0
SIMTECH,LOT_PRO_14_2764,P,PRO_14,18/10/2020 16:36:00,25,22/10/2020 18:52:00,0
SIMTECH,LOT_PRO_14_2765,P,PRO_14,18/10/2020 16:36:00,25,22/10/2020 18:52:00,0
SIMTECH,LOT_PRO_14_2766,P,PRO_14,18/10/2020 16:36:00,25,22/10/2020 18:52:00,0
SIMTECH,LOT_PRO_14_1850,P,PRO_14,01/10/2020 01:02:00,25,06/10/2020 19:35:00,0
SIMTECH,LOT_PRO_14_1851,P,PRO_14,01/10/2020 01:02:00,25,06/10/2020 19:35:00,0
SIMTECH,LOT_PRO_14_1852,P,PRO_14,01/10/2020 01:02:00,25,06/10/2020 19:35:00,0
SIMTECH,LOT_PRO_14_1853,P,PRO_14,01/10/2020 01:02:00,25,06/10/2020 19:35:00,0
SIMTECH,LOT_PRO_14_1854,P,PRO_14,01/10/2020 01:02:00,25,06/10/2020 19:35:00,0
SIMTECH,LOT_PRO_14_7980,P,PRO_14,01/10/2020 22:37:00,25,05/10/2020 14:09:00,0
SIMTECH,LOT_PRO_14_7981,P,PRO_14,01/10/2020 22:37:00,25,05/10/2020 14:09:00,0
SIMTECH,LOT_PRO_14_7982,P,PRO_14,01/10/2020 22:37:00,25,05/10/2020 14:09:00,0
SIMTECH,LOT_PRO_14_7983,P,PRO_14,01/10/2020 22:37:00,25,05/10/2020 14:09:00,0
SIMTECH,LOT_PRO_14_7984,P,PRO_14,01/10/2020 22:37:00,25,05/10/2020 14:09:00,0
SIMTECH,LOT_PRO_14_7985,P,PRO_14,01/10/2020 22:37:00,25,05/10/2020 14:09:00,0
SIMTECH,LOT_PRO_14_7986,P,PRO_14,01/10/2020 22:37:00,25,05/10/2020 14:09:00,0
SIMTECH,LOT_PRO_14_8530,P,PRO_14,29/10/2020 05:25:00,25,01/11/2020 19:57:00,0
SIMTECH,LOT_PRO_14_8531,P,PRO_14,29/10/2020 05:25:00,25,01/11/2020 19:57:00,0
SIMTECH,LOT_PRO_14_8532,P,PRO_14,29/10/2020 05:25:00,25,01/11/2020 19:57:00,0
SIMTECH,LOT_PRO_14_8533,P,PRO_14,29/10/2020 05:25:00,25,01/11/2020 19:57:00,0
SIMTECH,LOT_PRO_14_8534,P,PRO_14,29/10/2020 05:25:00,25,01/11/2020 19:57:00,0
SIMTECH,LOT_PRO_14_1740,P,PRO_14,16/10/2020 22:43:00,25,20/10/2020 16:37:00,0
SIMTECH,LOT_PRO_14_1741,P,PRO_14,16/10/2020 22:43:00,25,20/10/2020 16:37:00,0
SIMTECH,LOT_PRO_14_1742,P,PRO_14,16/10/2020 22:43:00,25,20/10/2020 16:37:00,0
SIMTECH,LOT_PRO_14_1743,P,PRO_14,16/10/2020 22:43:00,25,20/10/2020 16:37:00,0
SIMTECH,LOT_PRO_14_2700,P,PRO_14,17/10/2020 18:49:00,25,21/10/2020 20:05:00,0
SIMTECH,LOT_PRO_14_2701,P,PRO_14,17/10/2020 18:49:00,25,21/10/2020 20:05:00,0
SIMTECH,LOT_PRO_14_2702,P,PRO_14,17/10/2020 18:49:00,25,21/10/2020 20:05:00,0
SIMTECH,LOT_PRO_14_2703,P,PRO_14,17/10/2020 18:49:00,25,21/10/2020 20:05:00,0
SIMTECH,LOT_PRO_14_2704,P,PRO_14,17/10/2020 18:49:00,25,21/10/2020 20:05:00,0
SIMTECH,LOT_PRO_14_2705,P,PRO_14,17/10/2020 18:49:00,25,21/10/2020 20:05:00,0
SIMTECH,LOT_PRO_14_2706,P,PRO_14,17/10/2020 18:49:00,25,21/10/2020 20:05:00,0
SIMTECH,LOT_PRO_14_3070,P,PRO_14,17/10/2020 05:33:00,25,21/10/2020 20:00:00,0
SIMTECH,LOT_PRO_14_3071,P,PRO_14,17/10/2020 05:33:00,25,21/10/2020 20:00:00,0
SIMTECH,LOT_PRO_14_3072,P,PRO_14,17/10/2020 05:33:00,25,21/10/2020 20:00:00,0
SIMTECH,LOT_PRO_14_3073,P,PRO_14,17/10/2020 05:33:00,25,21/10/2020 20:00:00,0
SIMTECH,LOT_PRO_14_3074,P,PRO_14,17/10/2020 05:33:00,25,21/10/2020 20:00:00,0
SIMTECH,LOT_PRO_14_3075,P,PRO_14,17/10/2020 05:33:00,25,21/10/2020 20:00:00,0
SIMTECH,LOT_PRO_14_3076,P,PRO_14,17/10/2020 05:33:00,25,21/10/2020 20:00:00,0
SIMTECH,LOT_PRO_14_3077,P,PRO_14,17/10/2020 05:33:00,25,21/10/2020 20:00:00,0
SIMTECH,LOT_PRO_14_2900,P,PRO_14,25/10/2020 03:16:00,25,28/10/2020 17:32:00,0
SIMTECH,LOT_PRO_14_2901,P,PRO_14,25/10/2020 03:16:00,25,28/10/2020 17:32:00,0
SIMTECH,LOT_PRO_14_2902,P,PRO_14,25/10/2020 03:16:00,25,28/10/2020 17:32:00,0
SIMTECH,LOT_PRO_14_2903,P,PRO_14,25/10/2020 03:16:00,25,28/10/2020 17:32:00,0
SIMTECH,LOT_PRO_14_2904,P,PRO_14,25/10/2020 03:16:00,25,28/10/2020 17:32:00,0
SIMTECH,LOT_PRO_14_2905,P,PRO_14,25/10/2020 03:16:00,25,28/10/2020 17:32:00,0
SIMTECH,LOT_PRO_14_2906,P,PRO_14,25/10/2020 03:16:00,25,28/10/2020 17:32:00,0
SIMTECH,LOT_PRO_14_2907,P,PRO_14,25/10/2020 03:16:00,25,28/10/2020 17:32:00,0
SIMTECH,LOT_PRO_14_7890,P,PRO_14,25/10/2020 16:03:00,25,29/10/2020 08:27:00,0
SIMTECH,LOT_PRO_14_7891,P,PRO_14,25/10/2020 16:03:00,25,29/10/2020 08:27:00,0
SIMTECH,LOT_PRO_14_7892,P,PRO_14,25/10/2020 16:03:00,25,29/10/2020 08:27:00,0
SIMTECH,LOT_PRO_14_7893,P,PRO_14,25/10/2020 16:03:00,25,29/10/2020 08:27:00,0
SIMTECH,LOT_PRO_14_7894,P,PRO_14,25/10/2020 16:03:00,25,29/10/2020 08:27:00,0
SIMTECH,LOT_PRO_14_7895,P,PRO_14,25/10/2020 16:03:00,25,29/10/2020 08:27:00,0
SIMTECH,LOT_PRO_14_3770,P,PRO_14,26/09/2020 18:24:00,25,29/09/2020 20:25:00,0
SIMTECH,LOT_PRO_14_3771,P,PRO_14,26/09/2020 18:24:00,25,29/09/2020 20:25:00,0
SIMTECH,LOT_PRO_14_3772,P,PRO_14,26/09/2020 18:24:00,25,29/09/2020 20:25:00,0
SIMTECH,LOT_PRO_14_3773,P,PRO_14,26/09/2020 18:24:00,25,29/09/2020 20:25:00,0
SIMTECH,LOT_PRO_14_3774,P,PRO_14,26/09/2020 18:24:00,25,29/09/2020 20:25:00,0
SIMTECH,LOT_PRO_14_3775,P,PRO_14,26/09/2020 18:24:00,25,29/09/2020 20:25:00,0
SIMTECH,LOT_PRO_14_3776,P,PRO_14,26/09/2020 18:24:00,25,29/09/2020 20:25:00,0
SIMTECH,LOT_PRO_14_3777,P,PRO_14,26/09/2020 18:24:00,25,29/09/2020 20:25:00,0
SIMTECH,LOT_PRO_14_6920,P,PRO_14,10/10/2020 22:18:00,25,15/10/2020 20:15:00,0
SIMTECH,LOT_PRO_14_6921,P,PRO_14,10/10/2020 22:18:00,25,15/10/2020 20:15:00,0
SIMTECH,LOT_PRO_14_6922,P,PRO_14,10/10/2020 22:18:00,25,15/10/2020 20:15:00,0
SIMTECH,LOT_PRO_14_6923,P,PRO_14,10/10/2020 22:18:00,25,15/10/2020 20:15:00,0
SIMTECH,LOT_PRO_14_8160,P,PRO_14,27/09/2020 03:47:00,25,30/09/2020 21:25:00,0
SIMTECH,LOT_PRO_14_8161,P,PRO_14,27/09/2020 03:47:00,25,30/09/2020 21:25:00,0
SIMTECH,LOT_PRO_14_8162,P,PRO_14,27/09/2020 03:47:00,25,30/09/2020 21:25:00,0
SIMTECH,LOT_PRO_14_8163,P,PRO_14,27/09/2020 03:47:00,25,30/09/2020 21:25:00,0
SIMTECH,LOT_PRO_14_8164,P,PRO_14,27/09/2020 03:47:00,25,30/09/2020 21:25:00,0
SIMTECH,LOT_PRO_14_8940,P,PRO_14,27/09/2020 20:50:00,25,02/10/2020 12:33:00,0
SIMTECH,LOT_PRO_14_8941,P,PRO_14,27/09/2020 20:50:00,25,02/10/2020 12:33:00,0
